MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
53782;2006;02;16;;0.060272;0.000066;0.383845;0.000079;;0.3113420;0.0000141;0.0009981;0.0000099;;;;;;0.000129;0.000041;-0.000342;0.000035
53783;2006;02;17;;0.061965;0.000066;0.384259;0.000079;;0.3102504;0.0000078;0.0010772;0.0000099;;;;;;0.000143;0.000042;-0.000359;0.000036
53784;2006;02;18;;0.064241;0.000066;0.384896;0.000079;;0.3091132;0.0000062;0.0010850;0.0000098;;;;;;0.000151;0.000042;-0.000384;0.000036
53785;2006;02;19;;0.065865;0.000066;0.385293;0.000079;;0.3080381;0.0000076;0.0009813;0.0000098;;;;;;0.000158;0.000042;-0.000411;0.000036
53786;2006;02;20;;0.066846;0.000066;0.385126;0.000079;;0.3071198;0.0000073;0.0008798;0.0000097;;;;;;0.000165;0.000042;-0.000439;0.000036
53787;2006;02;21;;0.067444;0.000066;0.384911;0.000079;;0.3063790;0.0000058;0.0006745;0.0000097;;;;;;0.000172;0.000042;-0.000466;0.000037
53788;2006;02;22;;0.067407;0.000067;0.384545;0.000079;;0.3058099;0.0000125;0.0005033;0.0000096;;;;;;0.000182;0.000043;-0.000350;0.000037
53789;2006;02;23;;0.067619;0.000067;0.384089;0.000080;;0.3053768;0.0000179;0.0003395;0.0000096;;;;;;0.000193;0.000043;-0.000196;0.000037
53790;2006;02;24;;0.067930;0.000067;0.383836;0.000080;;0.3050412;0.0000100;0.0004115;0.0000095;;;;;;0.000228;0.000043;-0.000334;0.000037
53791;2006;02;25;;0.068802;0.000067;0.383328;0.000080;;0.3044967;0.0000082;0.0005874;0.0000094;;;;;;0.000207;0.000043;-0.000366;0.000037
53792;2006;02;26;;0.070167;0.000067;0.383042;0.000080;;0.3036767;0.0000166;0.0010299;0.0000093;;;;;;0.000162;0.000043;-0.000324;0.000036
53793;2006;02;27;;0.071444;0.000067;0.383035;0.000080;;0.3024761;0.0000149;0.0014564;0.0000093;;;;;;0.000116;0.000042;-0.000282;0.000036
53794;2006;02;28;;0.072005;0.000068;0.383284;0.000081;;0.3008930;0.0000061;0.0017680;0.0000092;;;;;;0.000071;0.000042;-0.000239;0.000035
53795;2006;03;01;;0.072313;0.000068;0.383157;0.000081;;0.2989653;0.0000082;0.0020181;0.0000091;;;;;;0.000091;0.000042;-0.000250;0.000035
53796;2006;03;02;;0.073502;0.000068;0.383442;0.000081;;0.2969639;0.0000118;0.0018322;0.0000090;;;;;;0.000130;0.000042;-0.000277;0.000035
53797;2006;03;03;;0.074846;0.000068;0.383527;0.000081;;0.2951765;0.0000090;0.0017963;0.0000090;;;;;;0.000169;0.000042;-0.000304;0.000036
53798;2006;03;04;;0.076841;0.000068;0.383250;0.000081;;0.2935596;0.0000069;0.0014633;0.0000089;;;;;;0.000154;0.000042;-0.000307;0.000035
53799;2006;03;05;;0.078753;0.000068;0.383620;0.000081;;0.2922692;0.0000081;0.0010574;0.0000089;;;;;;0.000120;0.000042;-0.000301;0.000035
53800;2006;03;06;;0.079971;0.000068;0.383763;0.000081;;0.2913707;0.0000069;0.0007164;0.0000088;;;;;;0.000086;0.000041;-0.000296;0.000035
53801;2006;03;07;;0.080747;0.000068;0.383596;0.000080;;0.2907565;0.0000037;0.0005716;0.0000088;;;;;;0.000051;0.000041;-0.000291;0.000035
53802;2006;03;08;;0.081283;0.000068;0.383045;0.000080;;0.2902915;0.0000085;0.0004591;0.0000088;;;;;;0.000117;0.000041;-0.000295;0.000035
53803;2006;03;09;;0.081164;0.000068;0.382632;0.000080;;0.2899070;0.0000132;0.0003351;0.0000088;;;;;;0.000209;0.000042;-0.000301;0.000036
53804;2006;03;10;;0.080468;0.000068;0.382486;0.000080;;0.2895682;0.0000095;0.0003543;0.0000088;;;;;;0.000300;0.000042;-0.000308;0.000036
53805;2006;03;11;;0.080339;0.000068;0.382636;0.000080;;0.2891410;0.0000067;0.0004825;0.0000089;;;;;;0.000276;0.000042;-0.000314;0.000036
53806;2006;03;12;;0.080585;0.000068;0.382641;0.000080;;0.2886364;0.0000056;0.0006208;0.0000089;;;;;;0.000209;0.000042;-0.000321;0.000037
53807;2006;03;13;;0.081252;0.000068;0.381797;0.000080;;0.2879557;0.0000057;0.0008145;0.0000089;;;;;;0.000142;0.000042;-0.000328;0.000037
53808;2006;03;14;;0.082256;0.000068;0.380970;0.000080;;0.2871084;0.0000060;0.0008617;0.0000090;;;;;;0.000075;0.000042;-0.000335;0.000037
53809;2006;03;15;;0.083465;0.000068;0.380403;0.000080;;0.2860859;0.0000133;0.0010316;0.0000090;;;;;;0.000063;0.000043;-0.000374;0.000037
53810;2006;03;16;;0.085421;0.000068;0.379708;0.000080;;0.2850123;0.0000199;0.0009990;0.0000090;;;;;;0.000066;0.000043;-0.000420;0.000038
53811;2006;03;17;;0.088016;0.000068;0.379359;0.000080;;0.2840332;0.0000168;0.0010033;0.0000091;;;;;;0.000068;0.000043;-0.000466;0.000038
53812;2006;03;18;;0.089831;0.000068;0.379227;0.000080;;0.2830712;0.0000118;0.0009220;0.0000091;;;;;;0.000066;0.000043;-0.000436;0.000038
53813;2006;03;19;;0.091290;0.000068;0.378846;0.000080;;0.2821765;0.0000092;0.0008377;0.0000092;;;;;;0.000061;0.000043;-0.000379;0.000038
53814;2006;03;20;;0.092707;0.000068;0.378449;0.000080;;0.2814524;0.0000083;0.0007061;0.0000092;;;;;;0.000056;0.000043;-0.000321;0.000038
53815;2006;03;21;;0.093852;0.000067;0.378137;0.000079;;0.2808876;0.0000074;0.0005520;0.0000093;;;;;;0.000051;0.000043;-0.000263;0.000038
53816;2006;03;22;;0.095092;0.000067;0.378025;0.000079;;0.2803367;0.0000120;0.0005161;0.0000093;;;;;;-0.000140;0.000043;-0.000299;0.000038
53817;2006;03;23;;0.096184;0.000067;0.377869;0.000079;;0.2798129;0.0000151;0.0005425;0.0000094;;;;;;-0.000016;0.000042;-0.000301;0.000038
53818;2006;03;24;;0.097268;0.000067;0.377330;0.000079;;0.2793173;0.0000075;0.0006830;0.0000094;;;;;;0.000213;0.000042;-0.000286;0.000037
53819;2006;03;25;;0.097979;0.000067;0.377135;0.000079;;0.2784846;0.0000062;0.0009418;0.0000095;;;;;;0.000225;0.000042;-0.000306;0.000037
53820;2006;03;26;;0.098535;0.000067;0.376979;0.000079;;0.2773033;0.0000060;0.0013728;0.0000095;;;;;;0.000156;0.000041;-0.000340;0.000036
53821;2006;03;27;;0.099249;0.000067;0.376775;0.000079;;0.2757856;0.0000047;0.0016197;0.0000095;;;;;;0.000087;0.000041;-0.000373;0.000036
53822;2006;03;28;;0.099978;0.000067;0.376222;0.000079;;0.2739599;0.0000030;0.0018813;0.0000095;;;;;;0.000019;0.000041;-0.000407;0.000036
53823;2006;03;29;;0.100873;0.000067;0.375819;0.000080;;0.2719039;0.0000026;0.0020797;0.0000095;;;;;;-0.000162;0.000041;-0.000315;0.000036
53824;2006;03;30;;0.101415;0.000067;0.375335;0.000080;;0.2698608;0.0000025;0.0019923;0.0000094;;;;;;-0.000210;0.000041;-0.000240;0.000036
53825;2006;03;31;;0.101936;0.000067;0.374866;0.000080;;0.2680188;0.0000040;0.0016845;0.0000094;;;;;;-0.000053;0.000041;-0.000313;0.000036
53826;2006;04;01;;0.102648;0.000067;0.374367;0.000080;;0.2664800;0.0000066;0.0013332;0.0000093;;;;;;0.000007;0.000041;-0.000326;0.000037
53827;2006;04;02;;0.103294;0.000067;0.373787;0.000080;;0.2653116;0.0000121;0.0009306;0.0000092;;;;;;0.000010;0.000042;-0.000300;0.000037
53828;2006;04;03;;0.103538;0.000067;0.373301;0.000080;;0.2645186;0.0000112;0.0006713;0.0000091;;;;;;0.000014;0.000042;-0.000275;0.000037
53829;2006;04;04;;0.103995;0.000067;0.373004;0.000080;;0.2639504;0.0000064;0.0005997;0.0000091;;;;;;0.000018;0.000042;-0.000249;0.000038
53830;2006;04;05;;0.104454;0.000067;0.372691;0.000081;;0.2633918;0.0000073;0.0005805;0.0000090;;;;;;0.000057;0.000042;-0.000296;0.000038
53831;2006;04;06;;0.104464;0.000067;0.372187;0.000081;;0.2628109;0.0000088;0.0006407;0.0000090;;;;;;0.000106;0.000043;-0.000360;0.000039
53832;2006;04;07;;0.104262;0.000067;0.372023;0.000081;;0.2621867;0.0000066;0.0007006;0.0000090;;;;;;0.000155;0.000043;-0.000425;0.000040
53833;2006;04;08;;0.103983;0.000067;0.371775;0.000081;;0.2613931;0.0000060;0.0008565;0.0000090;;;;;;0.000157;0.000044;-0.000413;0.000041
53834;2006;04;09;;0.104246;0.000067;0.371156;0.000081;;0.2604043;0.0000048;0.0011252;0.0000091;;;;;;0.000141;0.000044;-0.000373;0.000041
53835;2006;04;10;;0.104515;0.000067;0.370704;0.000080;;0.2592712;0.0000046;0.0012104;0.0000091;;;;;;0.000126;0.000044;-0.000332;0.000042
53836;2006;04;11;;0.103967;0.000067;0.369827;0.000080;;0.2580350;0.0000051;0.0012043;0.0000091;;;;;;0.000110;0.000045;-0.000292;0.000043
53837;2006;04;12;;0.103508;0.000067;0.368833;0.000080;;0.2567778;0.0000049;0.0011971;0.0000091;;;;;;-0.000006;0.000045;-0.000232;0.000043
53838;2006;04;13;;0.103339;0.000067;0.368321;0.000080;;0.2555385;0.0000046;0.0012027;0.0000091;;;;;;0.000062;0.000045;-0.000257;0.000043
53839;2006;04;14;;0.103217;0.000067;0.367761;0.000080;;0.2543738;0.0000043;0.0010913;0.0000091;;;;;;0.000068;0.000045;-0.000266;0.000043
53840;2006;04;15;;0.102439;0.000067;0.367266;0.000080;;0.2533437;0.0000041;0.0009061;0.0000091;;;;;;0.000026;0.000044;-0.000258;0.000043
53841;2006;04;16;;0.101771;0.000067;0.366572;0.000080;;0.2524866;0.0000039;0.0007561;0.0000091;;;;;;-0.000017;0.000044;-0.000250;0.000043
53842;2006;04;17;;0.101894;0.000067;0.366266;0.000080;;0.2518087;0.0000037;0.0005901;0.0000091;;;;;;-0.000059;0.000044;-0.000242;0.000042
53843;2006;04;18;;0.102006;0.000067;0.366114;0.000080;;0.2512773;0.0000035;0.0005559;0.0000091;;;;;;-0.000101;0.000044;-0.000233;0.000042
53844;2006;04;19;;0.102092;0.000067;0.365589;0.000080;;0.2508193;0.0000033;0.0005288;0.0000091;;;;;;-0.000143;0.000043;-0.000225;0.000042
53845;2006;04;20;;0.102827;0.000067;0.364841;0.000080;;0.2503256;0.0000047;0.0005958;0.0000090;;;;;;-0.000044;0.000043;-0.000264;0.000042
53846;2006;04;21;;0.103703;0.000067;0.364397;0.000080;;0.2496745;0.0000065;0.0006997;0.0000090;;;;;;0.000091;0.000043;-0.000315;0.000042
53847;2006;04;22;;0.104294;0.000067;0.364093;0.000080;;0.2487600;0.0000073;0.0009824;0.0000090;;;;;;0.000108;0.000042;-0.000327;0.000041
53848;2006;04;23;;0.105025;0.000067;0.363747;0.000080;;0.2475301;0.0000157;0.0013903;0.0000089;;;;;;0.000079;0.000042;-0.000324;0.000040
53849;2006;04;24;;0.105644;0.000067;0.363173;0.000080;;0.2460060;0.0000167;0.0017328;0.0000089;;;;;;0.000050;0.000041;-0.000321;0.000040
53850;2006;04;25;;0.105991;0.000067;0.362566;0.000080;;0.2442586;0.0000121;0.0017613;0.0000088;;;;;;0.000022;0.000041;-0.000318;0.000039
53851;2006;04;26;;0.106188;0.000067;0.362183;0.000080;;0.2424188;0.0000053;0.0017755;0.0000088;;;;;;-0.000073;0.000041;-0.000276;0.000039
53852;2006;04;27;;0.106398;0.000067;0.361994;0.000080;;0.2406439;0.0000033;0.0017024;0.0000087;;;;;;-0.000067;0.000040;-0.000149;0.000039
53853;2006;04;28;;0.107182;0.000067;0.361777;0.000080;;0.2390411;0.0000051;0.0014922;0.0000087;;;;;;0.000005;0.000040;-0.000074;0.000039
53854;2006;04;29;;0.108509;0.000067;0.361534;0.000080;;0.2376846;0.0000063;0.0011860;0.0000086;;;;;;0.000042;0.000041;-0.000103;0.000039
53855;2006;04;30;;0.109431;0.000067;0.361063;0.000080;;0.2366893;0.0000079;0.0008258;0.0000086;;;;;;0.000061;0.000041;-0.000161;0.000039
53856;2006;05;01;;0.109738;0.000067;0.360471;0.000080;;0.2359089;0.0000081;0.0007205;0.0000085;;;;;;0.000080;0.000041;-0.000219;0.000039
53857;2006;05;02;;0.109824;0.000067;0.359919;0.000080;;0.2352005;0.0000073;0.0007531;0.0000084;;;;;;0.000100;0.000041;-0.000277;0.000039
53858;2006;05;03;;0.109899;0.000067;0.359320;0.000080;;0.2344736;0.0000065;0.0008370;0.0000084;;;;;;0.000119;0.000041;-0.000336;0.000039
53859;2006;05;04;;0.109599;0.000067;0.358368;0.000080;;0.2336302;0.0000068;0.0009541;0.0000084;;;;;;0.000109;0.000041;-0.000269;0.000040
53860;2006;05;05;;0.109169;0.000067;0.357214;0.000080;;0.2326332;0.0000074;0.0010662;0.0000083;;;;;;0.000091;0.000041;-0.000171;0.000040
53861;2006;05;06;;0.108602;0.000067;0.355942;0.000080;;0.2314541;0.0000060;0.0012169;0.0000083;;;;;;0.000078;0.000041;-0.000176;0.000041
53862;2006;05;07;;0.108586;0.000067;0.354619;0.000080;;0.2301833;0.0000219;0.0013006;0.0000083;;;;;;0.000066;0.000041;-0.000218;0.000041
53863;2006;05;08;;0.108239;0.000067;0.353789;0.000080;;0.2288287;0.0000219;0.0013956;0.0000083;;;;;;0.000054;0.000041;-0.000261;0.000041
53864;2006;05;09;;0.107938;0.000067;0.353088;0.000080;;0.2273875;0.0000089;0.0014454;0.0000083;;;;;;0.000042;0.000041;-0.000304;0.000041
53865;2006;05;10;;0.107660;0.000067;0.352447;0.000080;;0.2258515;0.0000123;0.0014924;0.0000083;;;;;;0.000067;0.000041;-0.000333;0.000042
53866;2006;05;11;;0.107376;0.000067;0.352042;0.000080;;0.2243375;0.0000167;0.0014845;0.0000083;;;;;;0.000102;0.000042;-0.000359;0.000042
53867;2006;05;12;;0.107399;0.000067;0.351837;0.000080;;0.2229347;0.0000090;0.0014193;0.0000083;;;;;;0.000137;0.000042;-0.000385;0.000042
53868;2006;05;13;;0.107665;0.000067;0.351068;0.000080;;0.2216153;0.0000086;0.0013108;0.0000083;;;;;;0.000130;0.000042;-0.000371;0.000042
53869;2006;05;14;;0.108442;0.000068;0.350202;0.000080;;0.2204624;0.0000096;0.0010233;0.0000083;;;;;;0.000108;0.000042;-0.000343;0.000042
53870;2006;05;15;;0.109626;0.000068;0.349488;0.000080;;0.2195137;0.0000114;0.0008653;0.0000083;;;;;;0.000086;0.000041;-0.000314;0.000041
53871;2006;05;16;;0.110765;0.000068;0.348976;0.000080;;0.2187078;0.0000137;0.0008113;0.0000083;;;;;;0.000064;0.000041;-0.000285;0.000041
53872;2006;05;17;;0.111031;0.000068;0.348266;0.000080;;0.2179593;0.0000124;0.0007454;0.0000083;;;;;;0.000080;0.000041;-0.000277;0.000041
53873;2006;05;18;;0.111109;0.000068;0.347435;0.000081;;0.2171657;0.0000101;0.0008263;0.0000083;;;;;;0.000105;0.000041;-0.000274;0.000040
53874;2006;05;19;;0.111280;0.000068;0.346554;0.000081;;0.2162785;0.0000074;0.0009673;0.0000083;;;;;;0.000130;0.000040;-0.000271;0.000040
53875;2006;05;20;;0.111492;0.000068;0.345776;0.000081;;0.2151104;0.0000148;0.0012225;0.0000083;;;;;;0.000100;0.000040;-0.000277;0.000039
53876;2006;05;21;;0.111837;0.000068;0.345412;0.000081;;0.2137404;0.0000129;0.0014152;0.0000082;;;;;;0.000050;0.000040;-0.000287;0.000039
53877;2006;05;22;;0.112211;0.000068;0.344979;0.000081;;0.2122369;0.0000078;0.0015936;0.0000082;;;;;;0.000000;0.000040;-0.000296;0.000038
53878;2006;05;23;;0.112834;0.000068;0.344447;0.000081;;0.2106862;0.0000044;0.0015341;0.0000082;;;;;;-0.000050;0.000039;-0.000306;0.000038
53879;2006;05;24;;0.113519;0.000068;0.343672;0.000081;;0.2091575;0.0000040;0.0014415;0.0000082;;;;;;-0.000121;0.000039;-0.000209;0.000038
53880;2006;05;25;;0.114378;0.000068;0.342561;0.000081;;0.2077703;0.0000044;0.0012359;0.0000082;;;;;;-0.000087;0.000039;-0.000172;0.000038
53881;2006;05;26;;0.115151;0.000068;0.341478;0.000081;;0.2066767;0.0000048;0.0009294;0.0000082;;;;;;-0.000022;0.000039;-0.000162;0.000038
53882;2006;05;27;;0.115847;0.000068;0.340402;0.000081;;0.2058929;0.0000108;0.0005783;0.0000082;;;;;;-0.000028;0.000039;-0.000261;0.000038
53883;2006;05;28;;0.117113;0.000068;0.339192;0.000081;;0.2054465;0.0000164;0.0002722;0.0000082;;;;;;-0.000060;0.000039;-0.000400;0.000038
53884;2006;05;29;;0.118373;0.000068;0.338257;0.000081;;0.2052330;0.0000142;0.0001550;0.0000082;;;;;;-0.000092;0.000039;-0.000539;0.000038
53885;2006;05;30;;0.119365;0.000068;0.337275;0.000082;;0.2050883;0.0000090;0.0001519;0.0000082;;;;;;-0.000124;0.000039;-0.000676;0.000038
53886;2006;05;31;;0.119990;0.000069;0.336537;0.000082;;0.2049027;0.0000037;0.0002637;0.0000082;;;;;;-0.000033;0.000038;-0.000270;0.000038
53887;2006;06;01;;0.120523;0.000069;0.335727;0.000082;;0.2045798;0.0000037;0.0004155;0.0000082;;;;;;0.000007;0.000038;-0.000219;0.000038
53888;2006;06;02;;0.121110;0.000069;0.334974;0.000082;;0.2041148;0.0000051;0.0005609;0.0000082;;;;;;0.000033;0.000038;-0.000259;0.000038
53889;2006;06;03;;0.121536;0.000069;0.334077;0.000082;;0.2034914;0.0000051;0.0007478;0.0000082;;;;;;0.000043;0.000039;-0.000242;0.000038
53890;2006;06;04;;0.122241;0.000069;0.332803;0.000082;;0.2027546;0.0000044;0.0007891;0.0000082;;;;;;0.000047;0.000039;-0.000203;0.000038
53891;2006;06;05;;0.122559;0.000069;0.331501;0.000082;;0.2019626;0.0000038;0.0007502;0.0000081;;;;;;0.000051;0.000039;-0.000164;0.000038
53892;2006;06;06;;0.122493;0.000069;0.330154;0.000082;;0.2011778;0.0000031;0.0007243;0.0000081;;;;;;0.000055;0.000039;-0.000124;0.000038
53893;2006;06;07;;0.122645;0.000069;0.328736;0.000082;;0.2004694;0.0000025;0.0006070;0.0000080;;;;;;0.000059;0.000039;-0.000085;0.000038
53894;2006;06;08;;0.123147;0.000069;0.327327;0.000082;;0.1999145;0.0000036;0.0004788;0.0000080;;;;;;-0.000056;0.000039;-0.000129;0.000039
53895;2006;06;09;;0.123362;0.000069;0.326070;0.000082;;0.1995632;0.0000051;0.0002071;0.0000080;;;;;;-0.000068;0.000039;-0.000241;0.000039
53896;2006;06;10;;0.123364;0.000069;0.324855;0.000082;;0.1994533;0.0000137;-0.0000364;0.0000079;;;;;;-0.000008;0.000039;-0.000269;0.000038
53897;2006;06;11;;0.123542;0.000069;0.323403;0.000082;;0.1995980;0.0000123;-0.0002313;0.0000079;;;;;;0.000061;0.000039;-0.000261;0.000038
53898;2006;06;12;;0.123906;0.000070;0.321604;0.000082;;0.1999403;0.0000072;-0.0003829;0.0000079;;;;;;0.000131;0.000039;-0.000253;0.000038
53899;2006;06;13;;0.124370;0.000070;0.319845;0.000082;;0.2003563;0.0000033;-0.0003865;0.0000079;;;;;;0.000201;0.000039;-0.000245;0.000038
53900;2006;06;14;;0.125136;0.000070;0.318325;0.000082;;0.2006605;0.0000051;-0.0001816;0.0000079;;;;;;0.000006;0.000039;-0.000440;0.000038
53901;2006;06;15;;0.125742;0.000070;0.317348;0.000082;;0.2007661;0.0000110;0.0000059;0.0000079;;;;;;-0.000067;0.000039;-0.000471;0.000038
53902;2006;06;16;;0.125981;0.000070;0.316491;0.000082;;0.2005942;0.0000179;0.0003060;0.0000078;;;;;;-0.000070;0.000040;-0.000423;0.000038
53903;2006;06;17;;0.126149;0.000070;0.315692;0.000082;;0.2001034;0.0000204;0.0005889;0.0000078;;;;;;-0.000073;0.000040;-0.000375;0.000038
53904;2006;06;18;;0.126272;0.000070;0.314653;0.000082;;0.1993264;0.0000199;0.0008338;0.0000078;;;;;;-0.000076;0.000040;-0.000327;0.000038
53905;2006;06;19;;0.126404;0.000070;0.313373;0.000082;;0.1984916;0.0000151;0.0009138;0.0000077;;;;;;-0.000079;0.000040;-0.000279;0.000038
53906;2006;06;20;;0.126207;0.000070;0.312306;0.000082;;0.1976915;0.0000047;0.0008029;0.0000077;;;;;;-0.000082;0.000040;-0.000231;0.000038
53907;2006;06;21;;0.125996;0.000070;0.311188;0.000082;;0.1969784;0.0000234;0.0005729;0.0000076;;;;;;-0.000034;0.000041;-0.000179;0.000038
53908;2006;06;22;;0.125511;0.000070;0.310392;0.000082;;0.1964702;0.0000496;0.0003785;0.0000076;;;;;;0.000028;0.000041;-0.000127;0.000038
53909;2006;06;23;;0.124810;0.000070;0.309571;0.000082;;0.1962126;0.0000203;0.0001416;0.0000075;;;;;;0.000032;0.000041;-0.000099;0.000038
53910;2006;06;24;;0.124740;0.000070;0.308490;0.000082;;0.1960973;0.0000077;-0.0000152;0.0000075;;;;;;0.000022;0.000041;-0.000095;0.000037
53911;2006;06;25;;0.125144;0.000070;0.307237;0.000082;;0.1961682;0.0000106;-0.0000850;0.0000074;;;;;;0.000014;0.000041;-0.000096;0.000037
53912;2006;06;26;;0.125613;0.000070;0.306059;0.000082;;0.1962882;0.0000089;-0.0001045;0.0000073;;;;;;0.000005;0.000041;-0.000097;0.000037
53913;2006;06;27;;0.125978;0.000070;0.304914;0.000082;;0.1963141;0.0000043;0.0000461;0.0000073;;;;;;-0.000003;0.000041;-0.000098;0.000036
53914;2006;06;28;;0.126181;0.000070;0.303916;0.000082;;0.1961610;0.0000038;0.0002532;0.0000072;;;;;;0.000050;0.000041;-0.000141;0.000036
53915;2006;06;29;;0.126642;0.000070;0.302665;0.000082;;0.1958341;0.0000032;0.0004918;0.0000071;;;;;;0.000152;0.000041;-0.000101;0.000036
53916;2006;06;30;;0.127500;0.000070;0.301287;0.000082;;0.1952760;0.0000055;0.0006772;0.0000071;;;;;;0.000127;0.000041;-0.000144;0.000036
53917;2006;07;01;;0.128398;0.000070;0.299901;0.000082;;0.1944912;0.0000102;0.0008533;0.0000070;;;;;;0.000106;0.000041;-0.000149;0.000036
53918;2006;07;02;;0.128783;0.000070;0.298884;0.000082;;0.1935634;0.0000114;0.0009789;0.0000070;;;;;;0.000103;0.000041;-0.000128;0.000035
53919;2006;07;03;;0.128893;0.000071;0.297732;0.000082;;0.1925842;0.0000132;0.0009863;0.0000069;;;;;;0.000100;0.000041;-0.000106;0.000035
53920;2006;07;04;;0.128791;0.000071;0.296532;0.000082;;0.1916096;0.0000146;0.0009518;0.0000068;;;;;;0.000097;0.000041;-0.000085;0.000035
53921;2006;07;05;;0.128802;0.000071;0.295325;0.000082;;0.1906798;0.0000096;0.0008763;0.0000067;;;;;;0.000035;0.000040;-0.000115;0.000035
53922;2006;07;06;;0.128706;0.000071;0.294506;0.000083;;0.1898986;0.0000047;0.0007423;0.0000067;;;;;;-0.000027;0.000040;-0.000145;0.000034
53923;2006;07;07;;0.128394;0.000071;0.293690;0.000083;;0.1892951;0.0000077;0.0005150;0.0000066;;;;;;0.000041;0.000040;-0.000261;0.000034
53924;2006;07;08;;0.128145;0.000071;0.292433;0.000083;;0.1888762;0.0000119;0.0002706;0.0000065;;;;;;0.000050;0.000040;-0.000277;0.000034
53925;2006;07;09;;0.127493;0.000071;0.291132;0.000083;;0.1887230;0.0000117;0.0000645;0.0000065;;;;;;0.000026;0.000040;-0.000246;0.000034
53926;2006;07;10;;0.126814;0.000071;0.289755;0.000083;;0.1887430;0.0000083;-0.0000210;0.0000064;;;;;;0.000003;0.000040;-0.000216;0.000034
53927;2006;07;11;;0.126120;0.000071;0.288345;0.000083;;0.1887655;0.0000043;0.0000374;0.0000063;;;;;;-0.000021;0.000040;-0.000186;0.000033
53928;2006;07;12;;0.125970;0.000071;0.286898;0.000083;;0.1886776;0.0000038;0.0001536;0.0000062;;;;;;-0.000120;0.000040;-0.000191;0.000033
53929;2006;07;13;;0.125512;0.000071;0.285696;0.000083;;0.1884410;0.0000262;0.0004396;0.0000062;;;;;;-0.000153;0.000040;-0.000264;0.000034
53930;2006;07;14;;0.124555;0.000071;0.284870;0.000083;;0.1878098;0.0000141;0.0007536;0.0000062;;;;;;-0.000023;0.000040;-0.000218;0.000034
53931;2006;07;15;;0.123357;0.000071;0.284203;0.000083;;0.1868578;0.0000110;0.0010506;0.0000062;;;;;;-0.000002;0.000040;-0.000210;0.000034
53932;2006;07;16;;0.122628;0.000071;0.283238;0.000083;;0.1857432;0.0000099;0.0011252;0.0000062;;;;;;-0.000038;0.000040;-0.000232;0.000035
53933;2006;07;17;;0.122073;0.000071;0.282116;0.000083;;0.1846697;0.0000067;0.0010580;0.0000061;;;;;;-0.000074;0.000040;-0.000254;0.000035
53934;2006;07;18;;0.121576;0.000071;0.281062;0.000083;;0.1837781;0.0000041;0.0008498;0.0000061;;;;;;-0.000110;0.000040;-0.000276;0.000035
53935;2006;07;19;;0.121165;0.000071;0.280255;0.000083;;0.1830817;0.0000037;0.0005600;0.0000061;;;;;;-0.000071;0.000041;-0.000153;0.000035
53936;2006;07;20;;0.120679;0.000071;0.279484;0.000083;;0.1826624;0.0000037;0.0002740;0.0000061;;;;;;-0.000012;0.000041;0.000007;0.000036
53937;2006;07;21;;0.120055;0.000071;0.278719;0.000083;;0.1825117;0.0000045;-0.0000199;0.0000061;;;;;;0.000035;0.000041;-0.000123;0.000036
53938;2006;07;22;;0.119320;0.000071;0.277851;0.000083;;0.1825561;0.0000101;-0.0001624;0.0000061;;;;;;0.000077;0.000041;-0.000184;0.000036
53939;2006;07;23;;0.118757;0.000071;0.276910;0.000083;;0.1827780;0.0000110;-0.0002707;0.0000061;;;;;;0.000119;0.000041;-0.000184;0.000037
53940;2006;07;24;;0.117908;0.000071;0.275956;0.000083;;0.1830410;0.0000087;-0.0002656;0.0000061;;;;;;0.000161;0.000042;-0.000184;0.000037
53941;2006;07;25;;0.117279;0.000071;0.274688;0.000083;;0.1832249;0.0000063;-0.0001163;0.0000061;;;;;;0.000203;0.000042;-0.000184;0.000037
53942;2006;07;26;;0.116872;0.000071;0.273574;0.000083;;0.1832699;0.0001950;0.0000354;0.0000061;;;;;;0.000142;0.000042;-0.000180;0.000038
53943;2006;07;27;;0.116371;0.000070;0.272883;0.000083;;0.1831565;0.0004335;0.0001907;0.0000061;;;;;;0.000053;0.000042;-0.000176;0.000038
53944;2006;07;28;;0.116219;0.000070;0.272491;0.000083;;0.1829029;0.0001490;0.0002821;0.0000061;;;;;;-0.000035;0.000042;-0.000171;0.000038
53945;2006;07;29;;0.116092;0.000070;0.272535;0.000083;;0.1825314;0.0000158;0.0004140;0.0000060;;;;;;-0.000052;0.000042;-0.000176;0.000039
53946;2006;07;30;;0.115074;0.000070;0.272554;0.000082;;0.1820789;0.0000183;0.0004858;0.0000060;;;;;;-0.000045;0.000043;-0.000185;0.000039
53947;2006;07;31;;0.113778;0.000070;0.271817;0.000082;;0.1815992;0.0000173;0.0005022;0.0000060;;;;;;-0.000037;0.000043;-0.000194;0.000039
53948;2006;08;01;;0.112453;0.000070;0.271160;0.000082;;0.1811635;0.0000145;0.0004146;0.0000059;;;;;;-0.000030;0.000043;-0.000203;0.000039
53949;2006;08;02;;0.111273;0.000070;0.270617;0.000083;;0.1807966;0.0000091;0.0003119;0.0000059;;;;;;-0.000042;0.000043;-0.000222;0.000039
